,index,ДАТА ВРЕМЯ,КОЛИЧЕСТВО ЗАКАЗОВ
7361,16193.0,2018-06-21 10:50:00,17.0
7362,16194.0,2018-06-21 11:00:00,11.0
7363,16195.0,2018-06-21 11:10:00,17.0
7364,16196.0,2018-06-21 11:20:00,10.0
7365,16197.0,2018-06-21 11:30:00,
7366,16198.0,2018-06-21 11:40:00,13.0
7367,16199.0,2018-06-21 11:50:00,16.0
7368,16200.0,2018-06-21 12:00:00,20.0
7369,16201.0,2018-06-21 12:10:00,19.0
7370,16202.0,2018-06-21 12:20:00,13.0
7371,16203.0,2018-06-21 12:30:00,19.0
7372,16204.0,2018-06-21 12:40:00,8.0
7373,16205.0,2018-06-21 12:50:00,3.0
7374,16206.0,2018-06-21 13:00:00,9.0
7375,16207.0,2018-06-21 13:10:00,13.0
7376,16208.0,2018-06-21 13:20:00,10.0
7377,16209.0,2018-06-21 13:30:00,9.0
7378,16210.0,2018-06-21 13:40:00,6.0
7379,16211.0,2018-06-21 13:50:00,3.0
7380,16212.0,2018-06-21 14:00:00,3.0
7381,16213.0,2018-06-21 14:10:00,4.0
7382,16214.0,2018-06-21 14:20:00,4.0
7383,16215.0,2018-06-21 14:30:00,5.0
7384,16216.0,2018-06-21 14:40:00,8.0
7385,16217.0,2018-06-21 14:50:00,8.0
7386,16218.0,2018-06-21 15:00:00,11.0
7387,16219.0,2018-06-21 15:10:00,7.0
7388,16220.0,2018-06-21 15:20:00,5.0
7389,16221.0,2018-06-21 15:30:00,5.0
7390,16222.0,2018-06-21 15:40:00,12.0
7391,16223.0,2018-06-21 15:50:00,15.0
7392,16224.0,2018-06-21 16:00:00,17.0
7393,16225.0,2018-06-21 16:10:00,14.0
7394,16226.0,2018-06-21 16:20:00,11.0
7395,16227.0,2018-06-21 16:30:00,16.0
7396,16228.0,2018-06-21 16:40:00,17.0
7397,16229.0,2018-06-21 16:50:00,17.0
7398,16230.0,2018-06-21 17:00:00,11.0
7399,16231.0,2018-06-21 17:10:00,15.0
7400,16232.0,2018-06-21 17:20:00,19.0
7401,16233.0,2018-06-21 17:30:00,18.0
7402,16234.0,2018-06-21 17:40:00,22.0
7403,16235.0,2018-06-21 17:50:00,15.0
7404,16236.0,2018-06-21 18:00:00,19.0
7405,16237.0,2018-06-21 18:10:00,13.0
7406,16238.0,2018-06-21 18:20:00,19.0
7407,16239.0,2018-06-21 18:30:00,11.0
7408,16240.0,2018-06-21 18:40:00,11.0
7409,16241.0,2018-06-21 18:50:00,8.0
7410,16242.0,2018-06-21 19:00:00,5.0
7411,16243.0,2018-06-21 19:10:00,8.0
7412,16244.0,2018-06-21 19:20:00,7.0
7413,16245.0,2018-06-21 19:30:00,7.0
7414,16246.0,2018-06-21 19:40:00,4.0
7415,16247.0,2018-06-21 19:50:00,9.0
7416,16248.0,2018-06-21 20:00:00,7.0
7417,16249.0,2018-06-21 20:10:00,13.0
7418,16250.0,2018-06-21 20:20:00,14.0
7419,16251.0,2018-06-21 20:30:00,12.0
7420,16252.0,2018-06-21 20:40:00,10.0
7421,16253.0,2018-06-21 20:50:00,10.0
7422,16254.0,2018-06-21 21:00:00,5.0
7423,16255.0,2018-06-21 21:10:00,18.0
7424,16256.0,2018-06-21 21:20:00,17.0
7425,16257.0,2018-06-21 21:30:00,15.0
7426,16258.0,2018-06-21 21:40:00,19.0
7427,16259.0,2018-06-21 21:50:00,18.0
7428,16260.0,2018-06-21 22:00:00,15.0
7429,16261.0,2018-06-21 22:10:00,10.0
7430,16262.0,2018-06-21 22:20:00,6.0
7431,16263.0,2018-06-21 22:30:00,12.0
7432,16264.0,2018-06-21 22:40:00,15.0
7433,16265.0,2018-06-21 22:50:00,20.0
7434,16266.0,2018-06-21 23:00:00,12.0
7435,16267.0,2018-06-21 23:10:00,8.0
7436,16268.0,2018-06-21 23:20:00,14.0
7437,16269.0,2018-06-21 23:30:00,10.0
7438,16270.0,2018-06-21 23:40:00,12.0
7439,16271.0,2018-06-21 23:50:00,17.0
7440,16272.0,2018-06-22 00:00:00,28.0
7441,16273.0,2018-06-22 00:10:00,49.0
7442,16274.0,2018-06-22 00:20:00,32.0
7443,16275.0,2018-06-22 00:30:00,31.0
7444,16276.0,2018-06-22 00:40:00,28.0
7445,16277.0,2018-06-22 00:50:00,17.0
7446,16278.0,2018-06-22 01:00:00,14.0
7447,16279.0,2018-06-22 01:10:00,27.0
7448,16280.0,2018-06-22 01:20:00,17.0
7449,16281.0,2018-06-22 01:30:00,9.0
7450,16282.0,2018-06-22 01:40:00,14.0
7451,16283.0,2018-06-22 01:50:00,14.0
7452,16284.0,2018-06-22 02:00:00,23.0
7453,16285.0,2018-06-22 02:10:00,17.0
7454,16286.0,2018-06-22 02:20:00,20.0
7455,16287.0,2018-06-22 02:30:00,12.0
7456,16288.0,2018-06-22 02:40:00,14.0
7457,16289.0,2018-06-22 02:50:00,16.0
7458,16290.0,2018-06-22 03:00:00,12.0
7459,16291.0,2018-06-22 03:10:00,10.0
7460,16292.0,2018-06-22 03:20:00,12.0
7461,16293.0,2018-06-22 03:30:00,15.0
7462,16294.0,2018-06-22 03:40:00,13.0
7463,16295.0,2018-06-22 03:50:00,12.0
7464,16296.0,2018-06-22 04:00:00,17.0
7465,16297.0,2018-06-22 04:10:00,28.0
7466,16298.0,2018-06-22 04:20:00,23.0
7467,16299.0,2018-06-22 04:30:00,26.0
7468,16300.0,2018-06-22 04:40:00,15.0
7469,16301.0,2018-06-22 04:50:00,13.0
7470,16302.0,2018-06-22 05:00:00,14.0
7471,16303.0,2018-06-22 05:10:00,7.0
7472,16304.0,2018-06-22 05:20:00,6.0
7473,16305.0,2018-06-22 05:30:00,1.0
7474,16306.0,2018-06-22 05:40:00,1.0
7475,16307.0,2018-06-22 05:50:00,9.0
7476,16308.0,2018-06-22 06:00:00,12.0
7477,16309.0,2018-06-22 06:10:00,3.0
7478,16310.0,2018-06-22 06:20:00,2.0
7479,16311.0,2018-06-22 06:30:00,3.0
7480,16312.0,2018-06-22 06:40:00,1.0
7481,16313.0,2018-06-22 06:50:00,3.0
7482,16314.0,2018-06-22 07:00:00,3.0
7483,16315.0,2018-06-22 07:10:00,2.0
7484,16316.0,2018-06-22 07:20:00,6.0
7485,16317.0,2018-06-22 07:30:00,2.0
7486,16318.0,2018-06-22 07:40:00,9.0
7487,16319.0,2018-06-22 07:50:00,12.0
7488,16320.0,2018-06-22 08:00:00,9.0
7489,16321.0,2018-06-22 08:10:00,9.0
7490,16322.0,2018-06-22 08:20:00,12.0
7491,16323.0,2018-06-22 08:30:00,11.0
7492,16324.0,2018-06-22 08:40:00,18.0
7493,16325.0,2018-06-22 08:50:00,14.0
7494,16326.0,2018-06-22 09:00:00,22.0
7495,16327.0,2018-06-22 09:10:00,23.0
7496,16328.0,2018-06-22 09:20:00,15.0
7497,16329.0,2018-06-22 09:30:00,20.0
7498,16330.0,2018-06-22 09:40:00,12.0
7499,16331.0,2018-06-22 09:50:00,22.0
7500,16332.0,2018-06-22 10:00:00,23.0
7501,16333.0,2018-06-22 10:10:00,35.0
7502,16334.0,2018-06-22 10:20:00,20.0
7503,16335.0,2018-06-22 10:30:00,18.0
7504,16336.0,2018-06-22 10:40:00,15.0
7505,16337.0,2018-06-22 10:50:00,16.0
7506,16338.0,2018-06-22 11:00:00,10.0
7507,16339.0,2018-06-22 11:10:00,15.0
7508,16340.0,2018-06-22 11:20:00,13.0
7509,16341.0,2018-06-22 11:30:00,9.0
7510,16342.0,2018-06-22 11:40:00,9.0
7511,16343.0,2018-06-22 11:50:00,13.0
7512,16344.0,2018-06-22 12:00:00,12.0
7513,16345.0,2018-06-22 12:10:00,13.0
7514,16346.0,2018-06-22 12:20:00,11.0
7515,16347.0,2018-06-22 12:30:00,5.0
7516,16348.0,2018-06-22 12:40:00,6.0
7517,16349.0,2018-06-22 12:50:00,10.0
7518,16350.0,2018-06-22 13:00:00,20.0
7519,16351.0,2018-06-22 13:10:00,20.0
7520,16352.0,2018-06-22 13:20:00,16.0
7521,16353.0,2018-06-22 13:30:00,10.0
7522,16354.0,2018-06-22 13:40:00,17.0
7523,16355.0,2018-06-22 13:50:00,13.0
7524,16356.0,2018-06-22 14:00:00,10.0
7525,16357.0,2018-06-22 14:10:00,15.0
7526,16358.0,2018-06-22 14:20:00,21.0
7527,16359.0,2018-06-22 14:30:00,13.0
7528,16360.0,2018-06-22 14:40:00,22.0
7529,16361.0,2018-06-22 14:50:00,8.0
7530,16362.0,2018-06-22 15:00:00,
7531,16363.0,2018-06-22 15:10:00,11.0
7532,16364.0,2018-06-22 15:20:00,20.0
7533,16365.0,2018-06-22 15:30:00,16.0
7534,16366.0,2018-06-22 15:40:00,12.0
7535,16367.0,2018-06-22 15:50:00,8.0
7536,16368.0,2018-06-22 16:00:00,17.0
7537,16369.0,2018-06-22 16:10:00,23.0
7538,16370.0,2018-06-22 16:20:00,16.0
7539,16371.0,2018-06-22 16:30:00,12.0
7540,16372.0,2018-06-22 16:40:00,14.0
7541,16373.0,2018-06-22 16:50:00,21.0
7542,16374.0,2018-06-22 17:00:00,11.0
7543,16375.0,2018-06-22 17:10:00,13.0
7544,16376.0,2018-06-22 17:20:00,19.0
7545,16377.0,2018-06-22 17:30:00,20.0
7546,16378.0,2018-06-22 17:40:00,21.0
7547,16379.0,2018-06-22 17:50:00,23.0
7548,16380.0,2018-06-22 18:00:00,17.0
7549,16381.0,2018-06-22 18:10:00,11.0
7550,16382.0,2018-06-22 18:20:00,7.0
7551,16383.0,2018-06-22 18:30:00,12.0
7552,16384.0,2018-06-22 18:40:00,15.0
7553,16385.0,2018-06-22 18:50:00,7.0
7554,16386.0,2018-06-22 19:00:00,10.0
7555,16387.0,2018-06-22 19:10:00,6.0
7556,16388.0,2018-06-22 19:20:00,9.0
7557,16389.0,2018-06-22 19:30:00,
7558,16390.0,2018-06-22 19:40:00,17.0
7559,16391.0,2018-06-22 19:50:00,27.0
7560,16392.0,2018-06-22 20:00:00,27.0
7561,16393.0,2018-06-22 20:10:00,19.0
7562,16394.0,2018-06-22 20:20:00,31.0
7563,16395.0,2018-06-22 20:30:00,
7564,16396.0,2018-06-22 20:40:00,12.0
7565,16397.0,2018-06-22 20:50:00,8.0
7566,16398.0,2018-06-22 21:00:00,7.0
7567,16399.0,2018-06-22 21:10:00,11.0
7568,16400.0,2018-06-22 21:20:00,19.0
7569,16401.0,2018-06-22 21:30:00,23.0
7570,16402.0,2018-06-22 21:40:00,15.0
7571,16403.0,2018-06-22 21:50:00,24.0
7572,16404.0,2018-06-22 22:00:00,26.0
7573,16405.0,2018-06-22 22:10:00,22.0
7574,16406.0,2018-06-22 22:20:00,30.0
7575,16407.0,2018-06-22 22:30:00,22.0
7576,16408.0,2018-06-22 22:40:00,19.0
7577,16409.0,2018-06-22 22:50:00,28.0
7578,16410.0,2018-06-22 23:00:00,23.0
7579,16411.0,2018-06-22 23:10:00,12.0
7580,16412.0,2018-06-22 23:20:00,22.0
7581,16413.0,2018-06-22 23:30:00,19.0
7582,16414.0,2018-06-22 23:40:00,20.0
7583,16415.0,2018-06-22 23:50:00,13.0
7584,16416.0,2018-06-23 00:00:00,27.0
7585,16417.0,2018-06-23 00:10:00,19.0
7586,16418.0,2018-06-23 00:20:00,23.0
7587,16419.0,2018-06-23 00:30:00,29.0
7588,16420.0,2018-06-23 00:40:00,31.0
7589,16421.0,2018-06-23 00:50:00,43.0
7590,16422.0,2018-06-23 01:00:00,30.0
7591,16423.0,2018-06-23 01:10:00,26.0
7592,16424.0,2018-06-23 01:20:00,12.0
7593,16425.0,2018-06-23 01:30:00,22.0
7594,16426.0,2018-06-23 01:40:00,13.0
7595,16427.0,2018-06-23 01:50:00,15.0
7596,16428.0,2018-06-23 02:00:00,31.0
7597,16429.0,2018-06-23 02:10:00,30.0
7598,16430.0,2018-06-23 02:20:00,19.0
7599,16431.0,2018-06-23 02:30:00,19.0
7600,16432.0,2018-06-23 02:40:00,30.0
7601,16433.0,2018-06-23 02:50:00,26.0
7602,16434.0,2018-06-23 03:00:00,19.0
7603,16435.0,2018-06-23 03:10:00,14.0
7604,16436.0,2018-06-23 03:20:00,16.0
7605,16437.0,2018-06-23 03:30:00,31.0
7606,16438.0,2018-06-23 03:40:00,23.0
7607,16439.0,2018-06-23 03:50:00,23.0
7608,16440.0,2018-06-23 04:00:00,27.0
7609,16441.0,2018-06-23 04:10:00,13.0
7610,16442.0,2018-06-23 04:20:00,15.0
7611,16443.0,2018-06-23 04:30:00,9.0
7612,16444.0,2018-06-23 04:40:00,
7613,16445.0,2018-06-23 04:50:00,19.0
7614,16446.0,2018-06-23 05:00:00,14.0
7615,16447.0,2018-06-23 05:10:00,21.0
7616,16448.0,2018-06-23 05:20:00,10.0
7617,16449.0,2018-06-23 05:30:00,6.0
7618,16450.0,2018-06-23 05:40:00,4.0
7619,16451.0,2018-06-23 05:50:00,5.0
7620,16452.0,2018-06-23 06:00:00,3.0
7621,16453.0,2018-06-23 06:10:00,5.0
7622,16454.0,2018-06-23 06:20:00,7.0
7623,16455.0,2018-06-23 06:30:00,5.0
7624,16456.0,2018-06-23 06:40:00,10.0
7625,16457.0,2018-06-23 06:50:00,10.0
7626,16458.0,2018-06-23 07:00:00,6.0
7627,16459.0,2018-06-23 07:10:00,3.0
7628,16460.0,2018-06-23 07:20:00,1.0
7629,16461.0,2018-06-23 07:30:00,1.0
7630,16462.0,2018-06-23 07:40:00,7.0
7631,16463.0,2018-06-23 07:50:00,11.0
7632,16464.0,2018-06-23 08:00:00,13.0
7633,16465.0,2018-06-23 08:10:00,8.0
7634,16466.0,2018-06-23 08:20:00,17.0
7635,16467.0,2018-06-23 08:30:00,18.0
7636,16468.0,2018-06-23 08:40:00,8.0
7637,16469.0,2018-06-23 08:50:00,10.0
7638,16470.0,2018-06-23 09:00:00,14.0
7639,16471.0,2018-06-23 09:10:00,24.0
7640,16472.0,2018-06-23 09:20:00,20.0
7641,16473.0,2018-06-23 09:30:00,14.0
7642,16474.0,2018-06-23 09:40:00,12.0
7643,16475.0,2018-06-23 09:50:00,34.0
7644,16476.0,2018-06-23 10:00:00,33.0
7645,16477.0,2018-06-23 10:10:00,22.0
7646,16478.0,2018-06-23 10:20:00,31.0
7647,16479.0,2018-06-23 10:30:00,10.0
7648,16480.0,2018-06-23 10:40:00,17.0
7649,16481.0,2018-06-23 10:50:00,
7650,16482.0,2018-06-23 11:00:00,12.0
7651,16483.0,2018-06-23 11:10:00,3.0
7652,16484.0,2018-06-23 11:20:00,
7653,16485.0,2018-06-23 11:30:00,
7654,16486.0,2018-06-23 11:40:00,13.0
7655,16487.0,2018-06-23 11:50:00,16.0
7656,16488.0,2018-06-23 12:00:00,8.0
7657,16489.0,2018-06-23 12:10:00,7.0
7658,16490.0,2018-06-23 12:20:00,10.0
7659,16491.0,2018-06-23 12:30:00,4.0
7660,16492.0,2018-06-23 12:40:00,12.0
7661,16493.0,2018-06-23 12:50:00,26.0
7662,16494.0,2018-06-23 13:00:00,22.0
7663,16495.0,2018-06-23 13:10:00,10.0
7664,16496.0,2018-06-23 13:20:00,8.0
7665,16497.0,2018-06-23 13:30:00,12.0
7666,16498.0,2018-06-23 13:40:00,9.0
7667,16499.0,2018-06-23 13:50:00,8.0
7668,16500.0,2018-06-23 14:00:00,6.0
7669,16501.0,2018-06-23 14:10:00,11.0
7670,16502.0,2018-06-23 14:20:00,8.0
7671,16503.0,2018-06-23 14:30:00,17.0
7672,16504.0,2018-06-23 14:40:00,13.0
7673,16505.0,2018-06-23 14:50:00,10.0
7674,16506.0,2018-06-23 15:00:00,16.0
7675,16507.0,2018-06-23 15:10:00,10.0
7676,16508.0,2018-06-23 15:20:00,18.0
7677,16509.0,2018-06-23 15:30:00,17.0
7678,16510.0,2018-06-23 15:40:00,20.0
7679,16511.0,2018-06-23 15:50:00,14.0
7680,16512.0,2018-06-23 16:00:00,21.0
7681,16513.0,2018-06-23 16:10:00,25.0
7682,16514.0,2018-06-23 16:20:00,24.0
7683,16515.0,2018-06-23 16:30:00,17.0
7684,16516.0,2018-06-23 16:40:00,28.0
7685,16517.0,2018-06-23 16:50:00,25.0
7686,16518.0,2018-06-23 17:00:00,24.0
7687,16519.0,2018-06-23 17:10:00,12.0
7688,16520.0,2018-06-23 17:20:00,12.0
7689,16521.0,2018-06-23 17:30:00,14.0
7690,16522.0,2018-06-23 17:40:00,14.0
7691,16523.0,2018-06-23 17:50:00,12.0
7692,16524.0,2018-06-23 18:00:00,15.0
7693,16525.0,2018-06-23 18:10:00,12.0
7694,16526.0,2018-06-23 18:20:00,6.0
7695,16527.0,2018-06-23 18:30:00,5.0
7696,16528.0,2018-06-23 18:40:00,3.0
7697,16529.0,2018-06-23 18:50:00,3.0
7698,16530.0,2018-06-23 19:00:00,7.0
7699,16531.0,2018-06-23 19:10:00,7.0
7700,16532.0,2018-06-23 19:20:00,13.0
7701,16533.0,2018-06-23 19:30:00,13.0
7702,16534.0,2018-06-23 19:40:00,23.0
7703,16535.0,2018-06-23 19:50:00,18.0
7704,16536.0,2018-06-23 20:00:00,8.0
7705,16537.0,2018-06-23 20:10:00,8.0
7706,16538.0,2018-06-23 20:20:00,11.0
7707,16539.0,2018-06-23 20:30:00,
7708,16540.0,2018-06-23 20:40:00,14.0
7709,16541.0,2018-06-23 20:50:00,16.0
7710,16542.0,2018-06-23 21:00:00,10.0
7711,16543.0,2018-06-23 21:10:00,11.0
7712,16544.0,2018-06-23 21:20:00,12.0
7713,16545.0,2018-06-23 21:30:00,6.0
7714,16546.0,2018-06-23 21:40:00,8.0
7715,16547.0,2018-06-23 21:50:00,12.0
7716,16548.0,2018-06-23 22:00:00,15.0
7717,16549.0,2018-06-23 22:10:00,14.0
7718,16550.0,2018-06-23 22:20:00,14.0
7719,16551.0,2018-06-23 22:30:00,10.0
7720,16552.0,2018-06-23 22:40:00,16.0
7721,16553.0,2018-06-23 22:50:00,21.0
7722,16554.0,2018-06-23 23:00:00,14.0
7723,16555.0,2018-06-23 23:10:00,23.0
7724,16556.0,2018-06-23 23:20:00,24.0
7725,16557.0,2018-06-23 23:30:00,14.0
7726,16558.0,2018-06-23 23:40:00,17.0
7727,16559.0,2018-06-23 23:50:00,19.0
7728,16560.0,2018-06-24 00:00:00,13.0
7729,16561.0,2018-06-24 00:10:00,24.0
7730,16562.0,2018-06-24 00:20:00,28.0
7731,16563.0,2018-06-24 00:30:00,21.0
7732,16564.0,2018-06-24 00:40:00,21.0
7733,16565.0,2018-06-24 00:50:00,20.0
7734,16566.0,2018-06-24 01:00:00,14.0
7735,16567.0,2018-06-24 01:10:00,14.0
7736,16568.0,2018-06-24 01:20:00,6.0
7737,16569.0,2018-06-24 01:30:00,4.0
7738,16570.0,2018-06-24 01:40:00,14.0
7739,16571.0,2018-06-24 01:50:00,12.0
7740,16572.0,2018-06-24 02:00:00,22.0
7741,16573.0,2018-06-24 02:10:00,5.0
7742,16574.0,2018-06-24 02:20:00,18.0
7743,16575.0,2018-06-24 02:30:00,7.0
7744,16576.0,2018-06-24 02:40:00,3.0
7745,16577.0,2018-06-24 02:50:00,4.0
7746,16578.0,2018-06-24 03:00:00,8.0
7747,16579.0,2018-06-24 03:10:00,12.0
7748,16580.0,2018-06-24 03:20:00,9.0
7749,16581.0,2018-06-24 03:30:00,14.0
7750,16582.0,2018-06-24 03:40:00,21.0
7751,16583.0,2018-06-24 03:50:00,22.0
7752,16584.0,2018-06-24 04:00:00,23.0
7753,16585.0,2018-06-24 04:10:00,29.0
7754,16586.0,2018-06-24 04:20:00,31.0
7755,16587.0,2018-06-24 04:30:00,27.0
7756,16588.0,2018-06-24 04:40:00,32.0
7757,16589.0,2018-06-24 04:50:00,22.0
7758,16590.0,2018-06-24 05:00:00,17.0
7759,16591.0,2018-06-24 05:10:00,20.0
7760,16592.0,2018-06-24 05:20:00,16.0
7761,16593.0,2018-06-24 05:30:00,18.0
7762,16594.0,2018-06-24 05:40:00,12.0
7763,16595.0,2018-06-24 05:50:00,10.0
7764,16596.0,2018-06-24 06:00:00,8.0
7765,16597.0,2018-06-24 06:10:00,6.0
7766,16598.0,2018-06-24 06:20:00,5.0
7767,16599.0,2018-06-24 06:30:00,5.0
7768,16600.0,2018-06-24 06:40:00,2.0
7769,16601.0,2018-06-24 06:50:00,3.0
7770,16602.0,2018-06-24 07:00:00,0.0
7771,16603.0,2018-06-24 07:10:00,2.0
7772,16604.0,2018-06-24 07:20:00,2.0
7773,16605.0,2018-06-24 07:30:00,3.0
7774,16606.0,2018-06-24 07:40:00,5.0
7775,16607.0,2018-06-24 07:50:00,10.0
7776,16608.0,2018-06-24 08:00:00,10.0
7777,16609.0,2018-06-24 08:10:00,14.0
7778,16610.0,2018-06-24 08:20:00,17.0
7779,16611.0,2018-06-24 08:30:00,14.0
7780,16612.0,2018-06-24 08:40:00,6.0
7781,16613.0,2018-06-24 08:50:00,3.0
7782,16614.0,2018-06-24 09:00:00,6.0
7783,16615.0,2018-06-24 09:10:00,11.0
7784,16616.0,2018-06-24 09:20:00,16.0
7785,16617.0,2018-06-24 09:30:00,21.0
7786,16618.0,2018-06-24 09:40:00,22.0
7787,16619.0,2018-06-24 09:50:00,18.0
7788,16620.0,2018-06-24 10:00:00,15.0
7789,16621.0,2018-06-24 10:10:00,13.0
7790,16622.0,2018-06-24 10:20:00,9.0
7791,16623.0,2018-06-24 10:30:00,8.0
7792,16624.0,2018-06-24 10:40:00,5.0
7793,16625.0,2018-06-24 10:50:00,10.0
7794,16626.0,2018-06-24 11:00:00,10.0
7795,16627.0,2018-06-24 11:10:00,9.0
7796,16628.0,2018-06-24 11:20:00,11.0
7797,16629.0,2018-06-24 11:30:00,7.0
7798,16630.0,2018-06-24 11:40:00,7.0
7799,16631.0,2018-06-24 11:50:00,7.0
7800,16632.0,2018-06-24 12:00:00,14.0
7801,16633.0,2018-06-24 12:10:00,22.0
7802,16634.0,2018-06-24 12:20:00,13.0
7803,16635.0,2018-06-24 12:30:00,10.0
7804,16636.0,2018-06-24 12:40:00,8.0
7805,16637.0,2018-06-24 12:50:00,7.0
7806,16638.0,2018-06-24 13:00:00,12.0
7807,16639.0,2018-06-24 13:10:00,7.0
7808,16640.0,2018-06-24 13:20:00,5.0
7809,16641.0,2018-06-24 13:30:00,7.0
7810,16642.0,2018-06-24 13:40:00,3.0
7811,16643.0,2018-06-24 13:50:00,8.0
7812,16644.0,2018-06-24 14:00:00,
7813,16645.0,2018-06-24 14:10:00,18.0
7814,16646.0,2018-06-24 14:20:00,14.0
7815,16647.0,2018-06-24 14:30:00,27.0
7816,16648.0,2018-06-24 14:40:00,22.0
7817,16649.0,2018-06-24 14:50:00,
7818,16650.0,2018-06-24 15:00:00,19.0
7819,16651.0,2018-06-24 15:10:00,22.0
7820,16652.0,2018-06-24 15:20:00,29.0
7821,16653.0,2018-06-24 15:30:00,18.0
7822,16654.0,2018-06-24 15:40:00,18.0
7823,16655.0,2018-06-24 15:50:00,16.0
7824,16656.0,2018-06-24 16:00:00,10.0
7825,16657.0,2018-06-24 16:10:00,28.0
7826,16658.0,2018-06-24 16:20:00,25.0
7827,16659.0,2018-06-24 16:30:00,30.0
7828,16660.0,2018-06-24 16:40:00,30.0
7829,16661.0,2018-06-24 16:50:00,31.0
7830,16662.0,2018-06-24 17:00:00,17.0
7831,16663.0,2018-06-24 17:10:00,26.0
7832,16664.0,2018-06-24 17:20:00,25.0
7833,16665.0,2018-06-24 17:30:00,21.0
7834,16666.0,2018-06-24 17:40:00,12.0
7835,16667.0,2018-06-24 17:50:00,2.0
7836,16668.0,2018-06-24 18:00:00,7.0
7837,16669.0,2018-06-24 18:10:00,8.0
7838,16670.0,2018-06-24 18:20:00,12.0
7839,16671.0,2018-06-24 18:30:00,6.0
7840,16672.0,2018-06-24 18:40:00,11.0
7841,16673.0,2018-06-24 18:50:00,7.0
7842,16674.0,2018-06-24 19:00:00,7.0
7843,16675.0,2018-06-24 19:10:00,15.0
7844,16676.0,2018-06-24 19:20:00,14.0
7845,16677.0,2018-06-24 19:30:00,18.0
7846,16678.0,2018-06-24 19:40:00,24.0
7847,16679.0,2018-06-24 19:50:00,18.0
7848,16680.0,2018-06-24 20:00:00,6.0
7849,16681.0,2018-06-24 20:10:00,19.0
7850,16682.0,2018-06-24 20:20:00,20.0
7851,16683.0,2018-06-24 20:30:00,13.0
7852,16684.0,2018-06-24 20:40:00,11.0
7853,16685.0,2018-06-24 20:50:00,15.0
7854,16686.0,2018-06-24 21:00:00,13.0
7855,16687.0,2018-06-24 21:10:00,19.0
7856,16688.0,2018-06-24 21:20:00,15.0
7857,16689.0,2018-06-24 21:30:00,11.0
7858,16690.0,2018-06-24 21:40:00,24.0
7859,16691.0,2018-06-24 21:50:00,23.0
7860,16692.0,2018-06-24 22:00:00,21.0
7861,16693.0,2018-06-24 22:10:00,37.0
7862,16694.0,2018-06-24 22:20:00,11.0
7863,16695.0,2018-06-24 22:30:00,21.0
7864,16696.0,2018-06-24 22:40:00,19.0
7865,16697.0,2018-06-24 22:50:00,15.0
7866,16698.0,2018-06-24 23:00:00,10.0
7867,16699.0,2018-06-24 23:10:00,13.0
7868,16700.0,2018-06-24 23:20:00,14.0
7869,16701.0,2018-06-24 23:30:00,19.0
7870,16702.0,2018-06-24 23:40:00,22.0
7871,16703.0,2018-06-24 23:50:00,22.0
7872,16704.0,2018-06-25 00:00:00,18.0
7873,16705.0,2018-06-25 00:10:00,37.0
7874,16706.0,2018-06-25 00:20:00,25.0
7875,16707.0,2018-06-25 00:30:00,27.0
7876,16708.0,2018-06-25 00:40:00,28.0
7877,16709.0,2018-06-25 00:50:00,19.0
7878,16710.0,2018-06-25 01:00:00,24.0
7879,16711.0,2018-06-25 01:10:00,12.0
7880,16712.0,2018-06-25 01:20:00,29.0
7881,16713.0,2018-06-25 01:30:00,15.0
7882,16714.0,2018-06-25 01:40:00,18.0
7883,16715.0,2018-06-25 01:50:00,21.0
7884,16716.0,2018-06-25 02:00:00,21.0
7885,16717.0,2018-06-25 02:10:00,19.0
7886,16718.0,2018-06-25 02:20:00,15.0
7887,16719.0,2018-06-25 02:30:00,11.0
7888,16720.0,2018-06-25 02:40:00,8.0
7889,16721.0,2018-06-25 02:50:00,8.0
7890,16722.0,2018-06-25 03:00:00,8.0
7891,16723.0,2018-06-25 03:10:00,10.0
7892,16724.0,2018-06-25 03:20:00,28.0
7893,16725.0,2018-06-25 03:30:00,
7894,16726.0,2018-06-25 03:40:00,24.0
7895,16727.0,2018-06-25 03:50:00,24.0
7896,16728.0,2018-06-25 04:00:00,24.0
7897,16729.0,2018-06-25 04:10:00,17.0
7898,16730.0,2018-06-25 04:20:00,23.0
7899,16731.0,2018-06-25 04:30:00,21.0
7900,16732.0,2018-06-25 04:40:00,13.0
7901,16733.0,2018-06-25 04:50:00,17.0
7902,16734.0,2018-06-25 05:00:00,28.0
7903,16735.0,2018-06-25 05:10:00,18.0
7904,16736.0,2018-06-25 05:20:00,12.0
7905,16737.0,2018-06-25 05:30:00,11.0
7906,16738.0,2018-06-25 05:40:00,9.0
7907,16739.0,2018-06-25 05:50:00,
7908,16740.0,2018-06-25 06:00:00,14.0
7909,16741.0,2018-06-25 06:10:00,14.0
7910,16742.0,2018-06-25 06:20:00,11.0
7911,16743.0,2018-06-25 06:30:00,2.0
7912,16744.0,2018-06-25 06:40:00,3.0
7913,16745.0,2018-06-25 06:50:00,6.0
7914,16746.0,2018-06-25 07:00:00,3.0
7915,16747.0,2018-06-25 07:10:00,4.0
7916,16748.0,2018-06-25 07:20:00,1.0
7917,16749.0,2018-06-25 07:30:00,8.0
7918,16750.0,2018-06-25 07:40:00,6.0
7919,16751.0,2018-06-25 07:50:00,14.0
