,index,ДАТА ВРЕМЯ,КОЛИЧЕСТВО ЗАКАЗОВ
6799,24463.0,2018-08-17 21:10:00,21.0
6800,24464.0,2018-08-17 21:20:00,17.0
6801,24465.0,2018-08-17 21:30:00,14.0
6802,24466.0,2018-08-17 21:40:00,27.0
6803,24467.0,2018-08-17 21:50:00,34.0
6804,24468.0,2018-08-17 22:00:00,36.0
6805,24469.0,2018-08-17 22:10:00,17.0
6806,24470.0,2018-08-17 22:20:00,21.0
6807,24471.0,2018-08-17 22:30:00,42.0
6808,24472.0,2018-08-17 22:40:00,29.0
6809,24473.0,2018-08-17 22:50:00,22.0
6810,24474.0,2018-08-17 23:00:00,11.0
6811,24475.0,2018-08-17 23:10:00,18.0
6812,24476.0,2018-08-17 23:20:00,20.0
6813,24477.0,2018-08-17 23:30:00,28.0
6814,24478.0,2018-08-17 23:40:00,31.0
6815,24479.0,2018-08-17 23:50:00,47.0
6816,24480.0,2018-08-18 00:00:00,42.0
6817,24481.0,2018-08-18 00:10:00,41.0
6818,24482.0,2018-08-18 00:20:00,35.0
6819,24483.0,2018-08-18 00:30:00,53.0
6820,24484.0,2018-08-18 00:40:00,54.0
6821,24485.0,2018-08-18 00:50:00,56.0
6822,24486.0,2018-08-18 01:00:00,43.0
6823,24487.0,2018-08-18 01:10:00,25.0
6824,24488.0,2018-08-18 01:20:00,32.0
6825,24489.0,2018-08-18 01:30:00,37.0
6826,24490.0,2018-08-18 01:40:00,38.0
6827,24491.0,2018-08-18 01:50:00,41.0
6828,24492.0,2018-08-18 02:00:00,44.0
6829,24493.0,2018-08-18 02:10:00,34.0
6830,24494.0,2018-08-18 02:20:00,43.0
6831,24495.0,2018-08-18 02:30:00,49.0
6832,24496.0,2018-08-18 02:40:00,38.0
6833,24497.0,2018-08-18 02:50:00,46.0
6834,24498.0,2018-08-18 03:00:00,37.0
6835,24499.0,2018-08-18 03:10:00,25.0
6836,24500.0,2018-08-18 03:20:00,30.0
6837,24501.0,2018-08-18 03:30:00,22.0
6838,24502.0,2018-08-18 03:40:00,44.0
6839,24503.0,2018-08-18 03:50:00,36.0
6840,24504.0,2018-08-18 04:00:00,21.0
6841,24505.0,2018-08-18 04:10:00,7.0
6842,24506.0,2018-08-18 04:20:00,18.0
6843,24507.0,2018-08-18 04:30:00,24.0
6844,24508.0,2018-08-18 04:40:00,19.0
6845,24509.0,2018-08-18 04:50:00,15.0
6846,24510.0,2018-08-18 05:00:00,14.0
6847,24511.0,2018-08-18 05:10:00,17.0
6848,24512.0,2018-08-18 05:20:00,21.0
6849,24513.0,2018-08-18 05:30:00,29.0
6850,24514.0,2018-08-18 05:40:00,9.0
6851,24515.0,2018-08-18 05:50:00,6.0
6852,24516.0,2018-08-18 06:00:00,4.0
6853,24517.0,2018-08-18 06:10:00,0.0
6854,24518.0,2018-08-18 06:20:00,2.0
6855,24519.0,2018-08-18 06:30:00,9.0
6856,24520.0,2018-08-18 06:40:00,19.0
6857,24521.0,2018-08-18 06:50:00,21.0
6858,24522.0,2018-08-18 07:00:00,5.0
6859,24523.0,2018-08-18 07:10:00,4.0
6860,24524.0,2018-08-18 07:20:00,3.0
6861,24525.0,2018-08-18 07:30:00,7.0
6862,24526.0,2018-08-18 07:40:00,8.0
6863,24527.0,2018-08-18 07:50:00,14.0
6864,24528.0,2018-08-18 08:00:00,21.0
6865,24529.0,2018-08-18 08:10:00,18.0
6866,24530.0,2018-08-18 08:20:00,27.0
6867,24531.0,2018-08-18 08:30:00,18.0
6868,24532.0,2018-08-18 08:40:00,14.0
6869,24533.0,2018-08-18 08:50:00,10.0
6870,24534.0,2018-08-18 09:00:00,28.0
6871,24535.0,2018-08-18 09:10:00,32.0
6872,24536.0,2018-08-18 09:20:00,41.0
6873,24537.0,2018-08-18 09:30:00,39.0
6874,24538.0,2018-08-18 09:40:00,23.0
6875,24539.0,2018-08-18 09:50:00,15.0
6876,24540.0,2018-08-18 10:00:00,17.0
6877,24541.0,2018-08-18 10:10:00,
6878,24542.0,2018-08-18 10:20:00,24.0
6879,24543.0,2018-08-18 10:30:00,
6880,24544.0,2018-08-18 10:40:00,17.0
6881,24545.0,2018-08-18 10:50:00,19.0
6882,24546.0,2018-08-18 11:00:00,16.0
6883,24547.0,2018-08-18 11:10:00,23.0
6884,24548.0,2018-08-18 11:20:00,17.0
6885,24549.0,2018-08-18 11:30:00,19.0
6886,24550.0,2018-08-18 11:40:00,20.0
6887,24551.0,2018-08-18 11:50:00,20.0
6888,24552.0,2018-08-18 12:00:00,15.0
6889,24553.0,2018-08-18 12:10:00,10.0
6890,24554.0,2018-08-18 12:20:00,18.0
6891,24555.0,2018-08-18 12:30:00,19.0
6892,24556.0,2018-08-18 12:40:00,9.0
6893,24557.0,2018-08-18 12:50:00,15.0
6894,24558.0,2018-08-18 13:00:00,4.0
6895,24559.0,2018-08-18 13:10:00,2.0
6896,24560.0,2018-08-18 13:20:00,
6897,24561.0,2018-08-18 13:30:00,6.0
6898,24562.0,2018-08-18 13:40:00,18.0
6899,24563.0,2018-08-18 13:50:00,9.0
6900,24564.0,2018-08-18 14:00:00,26.0
6901,24565.0,2018-08-18 14:10:00,13.0
6902,24566.0,2018-08-18 14:20:00,21.0
6903,24567.0,2018-08-18 14:30:00,21.0
6904,24568.0,2018-08-18 14:40:00,16.0
6905,24569.0,2018-08-18 14:50:00,16.0
6906,24570.0,2018-08-18 15:00:00,18.0
6907,24571.0,2018-08-18 15:10:00,21.0
6908,24572.0,2018-08-18 15:20:00,29.0
6909,24573.0,2018-08-18 15:30:00,31.0
6910,24574.0,2018-08-18 15:40:00,23.0
6911,24575.0,2018-08-18 15:50:00,24.0
6912,24576.0,2018-08-18 16:00:00,21.0
6913,24577.0,2018-08-18 16:10:00,28.0
6914,24578.0,2018-08-18 16:20:00,18.0
6915,24579.0,2018-08-18 16:30:00,25.0
6916,24580.0,2018-08-18 16:40:00,17.0
6917,24581.0,2018-08-18 16:50:00,20.0
6918,24582.0,2018-08-18 17:00:00,16.0
6919,24583.0,2018-08-18 17:10:00,18.0
6920,24584.0,2018-08-18 17:20:00,18.0
6921,24585.0,2018-08-18 17:30:00,27.0
6922,24586.0,2018-08-18 17:40:00,
6923,24587.0,2018-08-18 17:50:00,11.0
6924,24588.0,2018-08-18 18:00:00,14.0
6925,24589.0,2018-08-18 18:10:00,13.0
6926,24590.0,2018-08-18 18:20:00,14.0
6927,24591.0,2018-08-18 18:30:00,9.0
6928,24592.0,2018-08-18 18:40:00,12.0
6929,24593.0,2018-08-18 18:50:00,9.0
6930,24594.0,2018-08-18 19:00:00,13.0
6931,24595.0,2018-08-18 19:10:00,17.0
6932,24596.0,2018-08-18 19:20:00,20.0
6933,24597.0,2018-08-18 19:30:00,22.0
6934,24598.0,2018-08-18 19:40:00,20.0
6935,24599.0,2018-08-18 19:50:00,22.0
6936,24600.0,2018-08-18 20:00:00,18.0
6937,24601.0,2018-08-18 20:10:00,14.0
6938,24602.0,2018-08-18 20:20:00,11.0
6939,24603.0,2018-08-18 20:30:00,14.0
6940,24604.0,2018-08-18 20:40:00,12.0
6941,24605.0,2018-08-18 20:50:00,19.0
6942,24606.0,2018-08-18 21:00:00,
6943,24607.0,2018-08-18 21:10:00,23.0
6944,24608.0,2018-08-18 21:20:00,26.0
6945,24609.0,2018-08-18 21:30:00,15.0
6946,24610.0,2018-08-18 21:40:00,21.0
6947,24611.0,2018-08-18 21:50:00,15.0
6948,24612.0,2018-08-18 22:00:00,12.0
6949,24613.0,2018-08-18 22:10:00,16.0
6950,24614.0,2018-08-18 22:20:00,12.0
6951,24615.0,2018-08-18 22:30:00,16.0
6952,24616.0,2018-08-18 22:40:00,13.0
6953,24617.0,2018-08-18 22:50:00,25.0
6954,24618.0,2018-08-18 23:00:00,26.0
6955,24619.0,2018-08-18 23:10:00,28.0
6956,24620.0,2018-08-18 23:20:00,26.0
6957,24621.0,2018-08-18 23:30:00,23.0
6958,24622.0,2018-08-18 23:40:00,27.0
6959,24623.0,2018-08-18 23:50:00,34.0
6960,24624.0,2018-08-19 00:00:00,28.0
6961,24625.0,2018-08-19 00:10:00,26.0
6962,24626.0,2018-08-19 00:20:00,21.0
6963,24627.0,2018-08-19 00:30:00,38.0
6964,24628.0,2018-08-19 00:40:00,31.0
6965,24629.0,2018-08-19 00:50:00,35.0
6966,24630.0,2018-08-19 01:00:00,24.0
6967,24631.0,2018-08-19 01:10:00,22.0
6968,24632.0,2018-08-19 01:20:00,10.0
6969,24633.0,2018-08-19 01:30:00,3.0
6970,24634.0,2018-08-19 01:40:00,16.0
6971,24635.0,2018-08-19 01:50:00,18.0
6972,24636.0,2018-08-19 02:00:00,32.0
6973,24637.0,2018-08-19 02:10:00,19.0
6974,24638.0,2018-08-19 02:20:00,22.0
6975,24639.0,2018-08-19 02:30:00,24.0
6976,24640.0,2018-08-19 02:40:00,17.0
6977,24641.0,2018-08-19 02:50:00,20.0
6978,24642.0,2018-08-19 03:00:00,17.0
6979,24643.0,2018-08-19 03:10:00,32.0
6980,24644.0,2018-08-19 03:20:00,44.0
6981,24645.0,2018-08-19 03:30:00,29.0
6982,24646.0,2018-08-19 03:40:00,24.0
6983,24647.0,2018-08-19 03:50:00,23.0
6984,24648.0,2018-08-19 04:00:00,27.0
6985,24649.0,2018-08-19 04:10:00,28.0
6986,24650.0,2018-08-19 04:20:00,25.0
6987,24651.0,2018-08-19 04:30:00,21.0
6988,24652.0,2018-08-19 04:40:00,23.0
6989,24653.0,2018-08-19 04:50:00,19.0
6990,24654.0,2018-08-19 05:00:00,14.0
6991,24655.0,2018-08-19 05:10:00,15.0
6992,24656.0,2018-08-19 05:20:00,12.0
6993,24657.0,2018-08-19 05:30:00,17.0
6994,24658.0,2018-08-19 05:40:00,9.0
6995,24659.0,2018-08-19 05:50:00,6.0
6996,24660.0,2018-08-19 06:00:00,0.0
6997,24661.0,2018-08-19 06:10:00,
6998,24662.0,2018-08-19 06:20:00,4.0
6999,24663.0,2018-08-19 06:30:00,3.0
7000,24664.0,2018-08-19 06:40:00,3.0
7001,24665.0,2018-08-19 06:50:00,12.0
7002,24666.0,2018-08-19 07:00:00,12.0
7003,24667.0,2018-08-19 07:10:00,7.0
7004,24668.0,2018-08-19 07:20:00,1.0
7005,24669.0,2018-08-19 07:30:00,5.0
7006,24670.0,2018-08-19 07:40:00,12.0
7007,24671.0,2018-08-19 07:50:00,12.0
7008,24672.0,2018-08-19 08:00:00,17.0
7009,24673.0,2018-08-19 08:10:00,10.0
7010,24674.0,2018-08-19 08:20:00,15.0
7011,24675.0,2018-08-19 08:30:00,19.0
7012,24676.0,2018-08-19 08:40:00,9.0
7013,24677.0,2018-08-19 08:50:00,9.0
7014,24678.0,2018-08-19 09:00:00,20.0
7015,24679.0,2018-08-19 09:10:00,33.0
7016,24680.0,2018-08-19 09:20:00,15.0
7017,24681.0,2018-08-19 09:30:00,11.0
7018,24682.0,2018-08-19 09:40:00,18.0
7019,24683.0,2018-08-19 09:50:00,30.0
7020,24684.0,2018-08-19 10:00:00,18.0
7021,24685.0,2018-08-19 10:10:00,29.0
7022,24686.0,2018-08-19 10:20:00,9.0
7023,24687.0,2018-08-19 10:30:00,11.0
7024,24688.0,2018-08-19 10:40:00,12.0
7025,24689.0,2018-08-19 10:50:00,11.0
7026,24690.0,2018-08-19 11:00:00,14.0
7027,24691.0,2018-08-19 11:10:00,20.0
7028,24692.0,2018-08-19 11:20:00,10.0
7029,24693.0,2018-08-19 11:30:00,8.0
7030,24694.0,2018-08-19 11:40:00,5.0
7031,24695.0,2018-08-19 11:50:00,10.0
7032,24696.0,2018-08-19 12:00:00,20.0
7033,24697.0,2018-08-19 12:10:00,21.0
7034,24698.0,2018-08-19 12:20:00,24.0
7035,24699.0,2018-08-19 12:30:00,15.0
7036,24700.0,2018-08-19 12:40:00,
7037,24701.0,2018-08-19 12:50:00,15.0
7038,24702.0,2018-08-19 13:00:00,23.0
7039,24703.0,2018-08-19 13:10:00,35.0
7040,24704.0,2018-08-19 13:20:00,29.0
7041,24705.0,2018-08-19 13:30:00,17.0
7042,24706.0,2018-08-19 13:40:00,12.0
7043,24707.0,2018-08-19 13:50:00,18.0
7044,24708.0,2018-08-19 14:00:00,15.0
7045,24709.0,2018-08-19 14:10:00,16.0
7046,24710.0,2018-08-19 14:20:00,23.0
7047,24711.0,2018-08-19 14:30:00,20.0
7048,24712.0,2018-08-19 14:40:00,21.0
7049,24713.0,2018-08-19 14:50:00,18.0
7050,24714.0,2018-08-19 15:00:00,27.0
7051,24715.0,2018-08-19 15:10:00,22.0
7052,24716.0,2018-08-19 15:20:00,24.0
7053,24717.0,2018-08-19 15:30:00,29.0
7054,24718.0,2018-08-19 15:40:00,41.0
7055,24719.0,2018-08-19 15:50:00,24.0
7056,24720.0,2018-08-19 16:00:00,26.0
7057,24721.0,2018-08-19 16:10:00,27.0
7058,24722.0,2018-08-19 16:20:00,25.0
7059,24723.0,2018-08-19 16:30:00,24.0
7060,24724.0,2018-08-19 16:40:00,23.0
7061,24725.0,2018-08-19 16:50:00,22.0
7062,24726.0,2018-08-19 17:00:00,30.0
7063,24727.0,2018-08-19 17:10:00,37.0
7064,24728.0,2018-08-19 17:20:00,43.0
7065,24729.0,2018-08-19 17:30:00,41.0
7066,24730.0,2018-08-19 17:40:00,30.0
7067,24731.0,2018-08-19 17:50:00,29.0
7068,24732.0,2018-08-19 18:00:00,23.0
7069,24733.0,2018-08-19 18:10:00,14.0
7070,24734.0,2018-08-19 18:20:00,6.0
7071,24735.0,2018-08-19 18:30:00,9.0
7072,24736.0,2018-08-19 18:40:00,7.0
7073,24737.0,2018-08-19 18:50:00,14.0
7074,24738.0,2018-08-19 19:00:00,16.0
7075,24739.0,2018-08-19 19:10:00,13.0
7076,24740.0,2018-08-19 19:20:00,20.0
7077,24741.0,2018-08-19 19:30:00,21.0
7078,24742.0,2018-08-19 19:40:00,21.0
7079,24743.0,2018-08-19 19:50:00,23.0
7080,24744.0,2018-08-19 20:00:00,21.0
7081,24745.0,2018-08-19 20:10:00,24.0
7082,24746.0,2018-08-19 20:20:00,12.0
7083,24747.0,2018-08-19 20:30:00,23.0
7084,24748.0,2018-08-19 20:40:00,20.0
7085,24749.0,2018-08-19 20:50:00,16.0
7086,24750.0,2018-08-19 21:00:00,17.0
7087,24751.0,2018-08-19 21:10:00,15.0
7088,24752.0,2018-08-19 21:20:00,19.0
7089,24753.0,2018-08-19 21:30:00,19.0
7090,24754.0,2018-08-19 21:40:00,15.0
7091,24755.0,2018-08-19 21:50:00,
7092,24756.0,2018-08-19 22:00:00,15.0
7093,24757.0,2018-08-19 22:10:00,15.0
7094,24758.0,2018-08-19 22:20:00,22.0
7095,24759.0,2018-08-19 22:30:00,24.0
7096,24760.0,2018-08-19 22:40:00,22.0
7097,24761.0,2018-08-19 22:50:00,23.0
7098,24762.0,2018-08-19 23:00:00,14.0
7099,24763.0,2018-08-19 23:10:00,19.0
7100,24764.0,2018-08-19 23:20:00,22.0
7101,24765.0,2018-08-19 23:30:00,25.0
7102,24766.0,2018-08-19 23:40:00,43.0
7103,24767.0,2018-08-19 23:50:00,44.0
7104,24768.0,2018-08-20 00:00:00,60.0
7105,24769.0,2018-08-20 00:10:00,25.0
7106,24770.0,2018-08-20 00:20:00,17.0
7107,24771.0,2018-08-20 00:30:00,25.0
7108,24772.0,2018-08-20 00:40:00,25.0
7109,24773.0,2018-08-20 00:50:00,48.0
7110,24774.0,2018-08-20 01:00:00,51.0
7111,24775.0,2018-08-20 01:10:00,44.0
7112,24776.0,2018-08-20 01:20:00,54.0
7113,24777.0,2018-08-20 01:30:00,27.0
7114,24778.0,2018-08-20 01:40:00,49.0
7115,24779.0,2018-08-20 01:50:00,47.0
7116,24780.0,2018-08-20 02:00:00,87.0
7117,24781.0,2018-08-20 02:10:00,90.0
7118,24782.0,2018-08-20 02:20:00,94.0
7119,24783.0,2018-08-20 02:30:00,82.0
7120,24784.0,2018-08-20 02:40:00,80.0
7121,24785.0,2018-08-20 02:50:00,29.0
7122,24786.0,2018-08-20 03:00:00,24.0
7123,24787.0,2018-08-20 03:10:00,23.0
7124,24788.0,2018-08-20 03:20:00,24.0
7125,24789.0,2018-08-20 03:30:00,36.0
7126,24790.0,2018-08-20 03:40:00,46.0
7127,24791.0,2018-08-20 03:50:00,71.0
7128,24792.0,2018-08-20 04:00:00,91.0
7129,24793.0,2018-08-20 04:10:00,62.0
7130,24794.0,2018-08-20 04:20:00,28.0
7131,24795.0,2018-08-20 04:30:00,42.0
7132,24796.0,2018-08-20 04:40:00,33.0
7133,24797.0,2018-08-20 04:50:00,17.0
7134,24798.0,2018-08-20 05:00:00,23.0
7135,24799.0,2018-08-20 05:10:00,33.0
7136,24800.0,2018-08-20 05:20:00,25.0
7137,24801.0,2018-08-20 05:30:00,16.0
7138,24802.0,2018-08-20 05:40:00,10.0
7139,24803.0,2018-08-20 05:50:00,11.0
7140,24804.0,2018-08-20 06:00:00,8.0
7141,24805.0,2018-08-20 06:10:00,10.0
7142,24806.0,2018-08-20 06:20:00,6.0
7143,24807.0,2018-08-20 06:30:00,16.0
7144,24808.0,2018-08-20 06:40:00,7.0
7145,24809.0,2018-08-20 06:50:00,0.0
7146,24810.0,2018-08-20 07:00:00,7.0
7147,24811.0,2018-08-20 07:10:00,4.0
7148,24812.0,2018-08-20 07:20:00,4.0
7149,24813.0,2018-08-20 07:30:00,9.0
7150,24814.0,2018-08-20 07:40:00,10.0
7151,24815.0,2018-08-20 07:50:00,10.0
7152,24816.0,2018-08-20 08:00:00,9.0
7153,24817.0,2018-08-20 08:10:00,11.0
7154,24818.0,2018-08-20 08:20:00,13.0
7155,24819.0,2018-08-20 08:30:00,20.0
7156,24820.0,2018-08-20 08:40:00,15.0
7157,24821.0,2018-08-20 08:50:00,26.0
7158,24822.0,2018-08-20 09:00:00,23.0
7159,24823.0,2018-08-20 09:10:00,21.0
7160,24824.0,2018-08-20 09:20:00,22.0
7161,24825.0,2018-08-20 09:30:00,7.0
7162,24826.0,2018-08-20 09:40:00,17.0
7163,24827.0,2018-08-20 09:50:00,32.0
7164,24828.0,2018-08-20 10:00:00,18.0
7165,24829.0,2018-08-20 10:10:00,27.0
7166,24830.0,2018-08-20 10:20:00,28.0
7167,24831.0,2018-08-20 10:30:00,24.0
7168,24832.0,2018-08-20 10:40:00,20.0
7169,24833.0,2018-08-20 10:50:00,29.0
7170,24834.0,2018-08-20 11:00:00,45.0
7171,24835.0,2018-08-20 11:10:00,36.0
7172,24836.0,2018-08-20 11:20:00,21.0
7173,24837.0,2018-08-20 11:30:00,17.0
7174,24838.0,2018-08-20 11:40:00,21.0
7175,24839.0,2018-08-20 11:50:00,12.0
7176,24840.0,2018-08-20 12:00:00,26.0
7177,24841.0,2018-08-20 12:10:00,14.0
7178,24842.0,2018-08-20 12:20:00,9.0
7179,24843.0,2018-08-20 12:30:00,8.0
7180,24844.0,2018-08-20 12:40:00,11.0
7181,24845.0,2018-08-20 12:50:00,23.0
7182,24846.0,2018-08-20 13:00:00,
7183,24847.0,2018-08-20 13:10:00,22.0
7184,24848.0,2018-08-20 13:20:00,22.0
7185,24849.0,2018-08-20 13:30:00,15.0
7186,24850.0,2018-08-20 13:40:00,18.0
7187,24851.0,2018-08-20 13:50:00,19.0
7188,24852.0,2018-08-20 14:00:00,14.0
7189,24853.0,2018-08-20 14:10:00,11.0
7190,24854.0,2018-08-20 14:20:00,18.0
7191,24855.0,2018-08-20 14:30:00,24.0
7192,24856.0,2018-08-20 14:40:00,24.0
7193,24857.0,2018-08-20 14:50:00,21.0
7194,24858.0,2018-08-20 15:00:00,13.0
7195,24859.0,2018-08-20 15:10:00,25.0
7196,24860.0,2018-08-20 15:20:00,38.0
7197,24861.0,2018-08-20 15:30:00,51.0
7198,24862.0,2018-08-20 15:40:00,47.0
7199,24863.0,2018-08-20 15:50:00,49.0
7200,24864.0,2018-08-20 16:00:00,36.0
7201,24865.0,2018-08-20 16:10:00,40.0
7202,24866.0,2018-08-20 16:20:00,26.0
7203,24867.0,2018-08-20 16:30:00,23.0
7204,24868.0,2018-08-20 16:40:00,22.0
7205,24869.0,2018-08-20 16:50:00,25.0
7206,24870.0,2018-08-20 17:00:00,16.0
7207,24871.0,2018-08-20 17:10:00,24.0
7208,24872.0,2018-08-20 17:20:00,18.0
7209,24873.0,2018-08-20 17:30:00,14.0
7210,24874.0,2018-08-20 17:40:00,12.0
7211,24875.0,2018-08-20 17:50:00,27.0
7212,24876.0,2018-08-20 18:00:00,24.0
7213,24877.0,2018-08-20 18:10:00,15.0
7214,24878.0,2018-08-20 18:20:00,13.0
7215,24879.0,2018-08-20 18:30:00,13.0
7216,24880.0,2018-08-20 18:40:00,26.0
7217,24881.0,2018-08-20 18:50:00,31.0
7218,24882.0,2018-08-20 19:00:00,29.0
7219,24883.0,2018-08-20 19:10:00,18.0
7220,24884.0,2018-08-20 19:20:00,23.0
7221,24885.0,2018-08-20 19:30:00,26.0
7222,24886.0,2018-08-20 19:40:00,30.0
7223,24887.0,2018-08-20 19:50:00,26.0
7224,24888.0,2018-08-20 20:00:00,21.0
7225,24889.0,2018-08-20 20:10:00,7.0
7226,24890.0,2018-08-20 20:20:00,8.0
7227,24891.0,2018-08-20 20:30:00,17.0
7228,24892.0,2018-08-20 20:40:00,14.0
7229,24893.0,2018-08-20 20:50:00,10.0
7230,24894.0,2018-08-20 21:00:00,28.0
7231,24895.0,2018-08-20 21:10:00,27.0
7232,24896.0,2018-08-20 21:20:00,28.0
7233,24897.0,2018-08-20 21:30:00,18.0
7234,24898.0,2018-08-20 21:40:00,27.0
7235,24899.0,2018-08-20 21:50:00,25.0
7236,24900.0,2018-08-20 22:00:00,14.0
7237,24901.0,2018-08-20 22:10:00,21.0
7238,24902.0,2018-08-20 22:20:00,26.0
7239,24903.0,2018-08-20 22:30:00,43.0
7240,24904.0,2018-08-20 22:40:00,39.0
7241,24905.0,2018-08-20 22:50:00,27.0
7242,24906.0,2018-08-20 23:00:00,30.0
7243,24907.0,2018-08-20 23:10:00,14.0
7244,24908.0,2018-08-20 23:20:00,22.0
7245,24909.0,2018-08-20 23:30:00,20.0
7246,24910.0,2018-08-20 23:40:00,36.0
7247,24911.0,2018-08-20 23:50:00,45.0
7248,24912.0,2018-08-21 00:00:00,32.0
7249,24913.0,2018-08-21 00:10:00,20.0
7250,24914.0,2018-08-21 00:20:00,33.0
7251,24915.0,2018-08-21 00:30:00,21.0
7252,24916.0,2018-08-21 00:40:00,22.0
7253,24917.0,2018-08-21 00:50:00,45.0
7254,24918.0,2018-08-21 01:00:00,47.0
7255,24919.0,2018-08-21 01:10:00,51.0
7256,24920.0,2018-08-21 01:20:00,35.0
7257,24921.0,2018-08-21 01:30:00,43.0
7258,24922.0,2018-08-21 01:40:00,40.0
7259,24923.0,2018-08-21 01:50:00,23.0
7260,24924.0,2018-08-21 02:00:00,23.0
7261,24925.0,2018-08-21 02:10:00,18.0
7262,24926.0,2018-08-21 02:20:00,21.0
7263,24927.0,2018-08-21 02:30:00,46.0
7264,24928.0,2018-08-21 02:40:00,23.0
7265,24929.0,2018-08-21 02:50:00,11.0
7266,24930.0,2018-08-21 03:00:00,11.0
7267,24931.0,2018-08-21 03:10:00,15.0
7268,24932.0,2018-08-21 03:20:00,22.0
7269,24933.0,2018-08-21 03:30:00,37.0
7270,24934.0,2018-08-21 03:40:00,58.0
7271,24935.0,2018-08-21 03:50:00,76.0
7272,24936.0,2018-08-21 04:00:00,71.0
7273,24937.0,2018-08-21 04:10:00,45.0
7274,24938.0,2018-08-21 04:20:00,40.0
7275,24939.0,2018-08-21 04:30:00,22.0
7276,24940.0,2018-08-21 04:40:00,20.0
7277,24941.0,2018-08-21 04:50:00,18.0
7278,24942.0,2018-08-21 05:00:00,10.0
7279,24943.0,2018-08-21 05:10:00,15.0
7280,24944.0,2018-08-21 05:20:00,8.0
7281,24945.0,2018-08-21 05:30:00,5.0
7282,24946.0,2018-08-21 05:40:00,4.0
7283,24947.0,2018-08-21 05:50:00,6.0
7284,24948.0,2018-08-21 06:00:00,6.0
7285,24949.0,2018-08-21 06:10:00,2.0
7286,24950.0,2018-08-21 06:20:00,13.0
7287,24951.0,2018-08-21 06:30:00,14.0
7288,24952.0,2018-08-21 06:40:00,18.0
7289,24953.0,2018-08-21 06:50:00,11.0
7290,24954.0,2018-08-21 07:00:00,4.0
7291,24955.0,2018-08-21 07:10:00,4.0
7292,24956.0,2018-08-21 07:20:00,6.0
7293,24957.0,2018-08-21 07:30:00,6.0
7294,24958.0,2018-08-21 07:40:00,6.0
7295,24959.0,2018-08-21 07:50:00,19.0
7296,24960.0,2018-08-21 08:00:00,18.0
7297,24961.0,2018-08-21 08:10:00,17.0
7298,24962.0,2018-08-21 08:20:00,12.0
7299,24963.0,2018-08-21 08:30:00,12.0
7300,24964.0,2018-08-21 08:40:00,18.0
7301,24965.0,2018-08-21 08:50:00,14.0
7302,24966.0,2018-08-21 09:00:00,
7303,24967.0,2018-08-21 09:10:00,19.0
7304,24968.0,2018-08-21 09:20:00,23.0
7305,24969.0,2018-08-21 09:30:00,13.0
7306,24970.0,2018-08-21 09:40:00,17.0
7307,24971.0,2018-08-21 09:50:00,19.0
7308,24972.0,2018-08-21 10:00:00,25.0
7309,24973.0,2018-08-21 10:10:00,32.0
7310,24974.0,2018-08-21 10:20:00,35.0
7311,24975.0,2018-08-21 10:30:00,15.0
7312,24976.0,2018-08-21 10:40:00,15.0
7313,24977.0,2018-08-21 10:50:00,19.0
7314,24978.0,2018-08-21 11:00:00,25.0
7315,24979.0,2018-08-21 11:10:00,29.0
7316,24980.0,2018-08-21 11:20:00,25.0
7317,24981.0,2018-08-21 11:30:00,14.0
7318,24982.0,2018-08-21 11:40:00,22.0
7319,24983.0,2018-08-21 11:50:00,25.0
7320,24984.0,2018-08-21 12:00:00,18.0
7321,24985.0,2018-08-21 12:10:00,15.0
7322,24986.0,2018-08-21 12:20:00,
7323,24987.0,2018-08-21 12:30:00,25.0
7324,24988.0,2018-08-21 12:40:00,14.0
7325,24989.0,2018-08-21 12:50:00,16.0
7326,24990.0,2018-08-21 13:00:00,11.0
7327,24991.0,2018-08-21 13:10:00,11.0
7328,24992.0,2018-08-21 13:20:00,8.0
7329,24993.0,2018-08-21 13:30:00,7.0
7330,24994.0,2018-08-21 13:40:00,10.0
7331,24995.0,2018-08-21 13:50:00,21.0
7332,24996.0,2018-08-21 14:00:00,26.0
7333,24997.0,2018-08-21 14:10:00,29.0
7334,24998.0,2018-08-21 14:20:00,23.0
7335,24999.0,2018-08-21 14:30:00,21.0
7336,25000.0,2018-08-21 14:40:00,8.0
7337,25001.0,2018-08-21 14:50:00,14.0
7338,25002.0,2018-08-21 15:00:00,19.0
7339,25003.0,2018-08-21 15:10:00,17.0
7340,25004.0,2018-08-21 15:20:00,23.0
7341,25005.0,2018-08-21 15:30:00,25.0
7342,25006.0,2018-08-21 15:40:00,29.0
7343,25007.0,2018-08-21 15:50:00,12.0
7344,25008.0,2018-08-21 16:00:00,11.0
7345,25009.0,2018-08-21 16:10:00,24.0
7346,25010.0,2018-08-21 16:20:00,27.0
7347,25011.0,2018-08-21 16:30:00,22.0
7348,25012.0,2018-08-21 16:40:00,23.0
7349,25013.0,2018-08-21 16:50:00,21.0
7350,25014.0,2018-08-21 17:00:00,24.0
7351,25015.0,2018-08-21 17:10:00,35.0
7352,25016.0,2018-08-21 17:20:00,34.0
7353,25017.0,2018-08-21 17:30:00,29.0
7354,25018.0,2018-08-21 17:40:00,24.0
7355,25019.0,2018-08-21 17:50:00,15.0
7356,25020.0,2018-08-21 18:00:00,14.0
7357,25021.0,2018-08-21 18:10:00,19.0
